FUND,,Security Code,Name of Security,Quantity (Share),Buy/Sell,Broker,Trade Date,Settlement Date,Avg. Dealing Price
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,91000,Buy,BANK OF AMERICA MERRILL LYNCH,2/8/2018,2/12/2018,13.4411
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,170000,Buy,BANK OF AMERICA MERRILL LYNCH,2/8/2018,2/12/2018,28.8888
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1 HK,CKH HOLDINGS,26500,Sell,CLSA LIMITED,2/8/2018,2/12/2018,102
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1 HK,CKH HOLDINGS,70000,Sell,CHINA MERCHANTS SECS 11490,2/8/2018,2/12/2018,102.0014
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,HTHT US,CHINA LODGIN-ADS,5000,Buy,MORGAN STANLEY,2/8/2018,2/12/2018,138
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2601 HK,CHINA PACIFIC-H,200000,Buy,UBS,2/9/2018,2/13/2018,36.2381
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,5000,Sell,MORGAN STANLEY,2/9/2018,2/13/2018,256
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,45000,Sell,GF SECURITIES BROKERAGE LIMITED,2/9/2018,2/13/2018,256.0444
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,100000,Sell,MORGAN STANLEY,2/9/2018,2/13/2018,46.0183
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,551 HK,YUE YUEN IND,120000,Sell,MORGAN STANLEY,2/9/2018,2/13/2018,33.4746
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169 HK,HAIER ELECTRONIC,300000,Sell,GOLDMAN SACHS,2/9/2018,2/13/2018,24.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169 HK,HAIER ELECTRONIC,300000,Sell,HAITONG SECURITIES COMPANY LIMITED,2/9/2018,2/13/2018,24.6253
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3988 HK,BANK OF CHINA-H,1500000,Sell,CHINA MERCHANTS SECS 11490,2/9/2018,2/13/2018,4.1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,50000,Buy,BANK OF AMERICA MERRILL LYNCH,2/12/2018,2/14/2018,102.9658
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,80000,Buy,BANK OF AMERICA MERRILL LYNCH,2/12/2018,2/14/2018,60.0733
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,150000,Buy,BANK OF AMERICA MERRILL LYNCH,2/12/2018,2/14/2018,28.5247
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BIDU US,BAIDU INC-SP ADR,40044,Sell,CREDIT SUISSE,2/9/2018,2/13/2018,215.344
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,551 HK,YUE YUEN IND,2000,Sell,CHINA INTL CAPITAL CORP,2/12/2018,2/14/2018,34
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,688 HK,CHINA OVERSEAS,126000,Sell,CHINA MERCHANTS SECS 11490,2/12/2018,2/14/2018,26.3794
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169 HK,HAIER ELECTRONIC,249000,Sell,CHINA INTL CAPITAL CORP,2/12/2018,2/14/2018,25.9869
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,1000000,Buy,DEUTSCHE BANK,2/13/2018,2/20/2018,7.92
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1 HK,CKH HOLDINGS,80000,Sell,DEUTSCHE BANK,2/13/2018,2/20/2018,97.6763
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,551 HK,YUE YUEN IND,100000,Sell,CHINA MERCHANTS SECS 11490,2/14/2018,2/21/2018,34.0025
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,688 HK,CHINA OVERSEAS,474000,Sell,CHINA CONSTRUCTION BANK,2/14/2018,2/21/2018,27.4371
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,200000,Sell,DAIWA CAPITAL,2/20/2018,2/22/2018,10.9141
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1114 HK,BRILLIANCE CHINA,400000,Sell,UBS,2/20/2018,2/22/2018,20.6675
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,288 HK,WH GROUP LTD,50000,Buy,CHINA INTL CAPITAL CORP,2/21/2018,2/23/2018,9.3
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,670 HK,CHINA EAST AIR-H,348000,Buy,CHINA INTL CAPITAL CORP,2/21/2018,2/23/2018,6.2961
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,288 HK,WH GROUP LTD,1000000,Buy,CHINA EVERBRIGHT SECURITIES,2/22/2018,2/26/2018,9.2974
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,7000,Sell,CHINA CONSTRUCTION BANK,2/22/2018,2/26/2018,14.08
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,20000,Sell,GOLDMAN SACHS,2/22/2018,2/26/2018,453.134
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1 HK,CKH HOLDINGS,51000,Sell,CHINA CONSTRUCTION BANK,2/22/2018,2/26/2018,98.55
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1 HK,CKH HOLDINGS,60000,Sell,GOLDMAN SACHS,2/22/2018,2/26/2018,98.5621
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,300000,Sell,CHINA CONSTRUCTION BANK,2/22/2018,2/26/2018,11.0039
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,525 HK,GUANGSHEN RAIL-H,70000,Buy,CHINA CONSTRUCTION BANK,2/23/2018,2/27/2018,5.05
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,288 HK,WH GROUP LTD,154000,Buy,CHINA CONSTRUCTION BANK,2/23/2018,2/27/2018,9.3168
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,525 HK,GUANGSHEN RAIL-H,1000000,Buy,CHINA CONSTRUCTION BANK,2/23/2018,2/27/2018,5.0922
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1 HK,CKH HOLDINGS,12500,Sell,CHINA CONSTRUCTION BANK,2/23/2018,2/27/2018,98.7
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,20000,Buy,CHINA CONSTRUCTION BANK,2/26/2018,2/28/2018,450
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,288 HK,WH GROUP LTD,543000,Buy,MORGAN STANLEY,2/26/2018,2/28/2018,9.298
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,456000,Sell,CHINA CONSTRUCTION BANK,2/27/2018,3/1/2018,14.78
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,50000,Sell,CHINA MERCHANTS SECS 11490,2/28/2018,3/2/2018,112.1498
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,139500,Sell,CREDIT SUISSE,2/28/2018,3/2/2018,10.16
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,500000,Sell,CREDIT SUISSE,2/28/2018,3/2/2018,10.1658
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3988 HK,BANK OF CHINA-H,1500000,Buy,UBS,3/1/2018,3/5/2018,4.25
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,525 HK,GUANGSHEN RAIL-H,230000,Buy,CHINA CONSTRUCTION BANK,3/6/2018,3/8/2018,5.0458
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,500000,Buy,CHINA MERCHANTS SECS 11490,3/6/2018,3/8/2018,7.89
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,288 HK,WH GROUP LTD,800000,Buy,CHINA INTL CAPITAL CORP,3/6/2018,3/8/2018,9.317
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,233000,Sell,CHINA MERCHANTS SECS 11490,3/6/2018,3/8/2018,9.7
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,1356000,Buy,CLSA LIMITED,3/7/2018,3/9/2018,14.6058
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,2414000,Buy,HAITONG SECURITIES COMPANY LIMITED,3/7/2018,3/9/2018,8.1681
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,2875000,Buy,JEFFERIES HONG KONG LIMITED,3/7/2018,3/9/2018,6.8751
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1038 HK,CKI HOLDINGS,302000,Sell,CHINA INTL CAPITAL CORP,3/7/2018,3/9/2018,64.7118
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,757000,Sell,CHINA MERCHANTS SECS 11490,3/7/2018,3/9/2018,25.7128
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018 HK,AAC TECHNOLOGIES,2500,Buy,UBS,3/8/2018,3/12/2018,149
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018 HK,AAC TECHNOLOGIES,50000,Buy,MORGAN STANLEY,3/8/2018,3/12/2018,149.887
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,69900,Buy,CHINA EVERBRIGHT SECURITIES,3/8/2018,3/12/2018,282.5084
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,525 HK,GUANGSHEN RAIL-H,500000,Buy,CHINA CONSTRUCTION BANK,3/8/2018,3/12/2018,5.0531
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3988 HK,BANK OF CHINA-H,2000000,Buy,CITIGROUP GLOBAL MARKET,3/8/2018,3/12/2018,4.25
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,HTHT US,CHINA LODGIN-ADS,16549,Sell,DAIWA CAPITAL,3/7/2018,3/9/2018,150.0827
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,JD US,JD.COM INC-ADR,20000,Sell,CREDIT SUISSE,3/7/2018,3/9/2018,43.0363
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,TAL US,TAL EDUCATIO-ADR,69809,Sell,CREDIT SUISSE,3/7/2018,3/9/2018,35.8806
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,525 HK,GUANGSHEN RAIL-H,694000,Buy,DEUTSCHE BANK,3/9/2018,3/13/2018,4.9979
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2333 HK,GREAT WALL MOT-H,891000,Buy,DEUTSCHE BANK,3/9/2018,3/13/2018,8.8475
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,40000,Sell,UBS,3/9/2018,3/13/2018,9.98
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,100000,Sell,UBS,3/9/2018,3/13/2018,34.029
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,100000,Sell,UBS,3/9/2018,3/13/2018,34.5
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,300000,Sell,BANK OF AMERICA MERRILL LYNCH,3/9/2018,3/13/2018,9.8533
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2333 HK,GREAT WALL MOT-H,11000,Buy,BANK OF AMERICA MERRILL LYNCH,3/12/2018,3/14/2018,8.85
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS1793190049,AGRI BK CN/SEOUL,43000000,Buy,BANK OF CHINA,3/12/2018,3/16/2018,100
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS1793245397,AGRI BK CN/SEOUL,51000000,Buy,BANK OF CHINA,3/12/2018,3/16/2018,100
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,100000,Sell,BANK OF AMERICA MERRILL LYNCH,3/12/2018,3/14/2018,50
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,400000,Sell,BANK OF AMERICA MERRILL LYNCH,3/12/2018,3/14/2018,9.8112
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BIDU US,BAIDU INC-SP ADR,19416,Buy,MORGAN STANLEY,3/12/2018,3/14/2018,266.76
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,HTHT US,CHINA LODGIN-ADR,19972,Sell,MORGAN STANLEY,3/12/2018,3/14/2018,151.9045
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,10500,Sell,GOLDMAN SACHS,3/13/2018,3/15/2018,9.95
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,300000,Sell,GOLDMAN SACHS,3/13/2018,3/15/2018,9.9515
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093 HK,CSPC PHARMACEUTI,1032000,Sell,CITIGROUP GLOBAL MARKET,3/13/2018,3/15/2018,19.4199
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,10000,Sell,GOLDMAN SACHS,3/14/2018,3/16/2018,456
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,15000,Sell,UBS,3/14/2018,3/16/2018,455.4
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,350000,Sell,UBS,3/14/2018,3/16/2018,15.2903
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,20900,Buy,DAIWA CAPITAL,3/15/2018,3/19/2018,468.578
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,22000,Buy,MORGAN STANLEY,3/15/2018,3/19/2018,469.0509
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,65000,Buy,UBS,3/15/2018,3/19/2018,45.55
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,185500,Buy,GOLDMAN SACHS,3/15/2018,3/19/2018,88.5
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,270000,Buy,CLSA LIMITED,3/15/2018,3/19/2018,88.4654
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,268 HK,KINGDEE INTL SFT,1472000,Buy,GF SECURITIES BROKERAGE LIMITED,3/15/2018,3/19/2018,6.8051
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1038 HK,CKI HOLDINGS,181500,Sell,BANK OF AMERICA MERRILL LYNCH,3/15/2018,3/19/2018,66.5709
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,915500,Sell,CHINA MERCHANTS SECS 11490,3/15/2018,3/19/2018,21.9164
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,1161000,Sell,CREDIT SUISSE,3/15/2018,3/19/2018,25.0259
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,HTHT US,CHINA LODGIN-ADR,1918,Buy,MORGAN STANLEY,3/15/2018,3/19/2018,132.5
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,TAL US,TAL EDUCATIO-ADR,53081,Sell,MORGAN STANLEY,3/15/2018,3/19/2018,38.7497
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,HTHT US,CHINA LODGIN-ADR,10000,Buy,MORGAN STANLEY,3/16/2018,3/20/2018,135.49
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,20000,Buy,DEUTSCHE BANK,3/19/2018,3/21/2018,46.1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018 HK,AAC TECHNOLOGIES,20000,Buy,UBS,3/19/2018,3/21/2018,153.9975
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2333 HK,GREAT WALL MOT-H,1000000,Buy,DEUTSCHE BANK,3/19/2018,3/21/2018,8.8532
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,20000,Sell,UBS,3/19/2018,3/21/2018,280
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,1200,Buy,BANK OF AMERICA MERRILL LYNCH,3/20/2018,3/22/2018,118.8333
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,30000,Buy,BANK OF AMERICA MERRILL LYNCH,3/20/2018,3/22/2018,118.677
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,60500,Sell,BANK OF AMERICA MERRILL LYNCH,3/20/2018,3/22/2018,9.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,30000,Buy,CHINA MERCHANTS SECS 11490,3/21/2018,3/23/2018,119.6603
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,151 HK,WANT WANT CHINA,800000,Buy,CITIGROUP GLOBAL MARKET,3/21/2018,3/23/2018,6.3426
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,15000,Sell,CHINA INTL CAPITAL CORP,3/21/2018,3/23/2018,274.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,30000,Sell,CHINA INTL CAPITAL CORP,3/21/2018,3/23/2018,9.7
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,551 HK,YUE YUEN IND,34000,Sell,CITIGROUP GLOBAL MARKET,3/21/2018,3/23/2018,33.8103
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,30000,Buy,CHINA MERCHANTS SECS 11490,3/22/2018,3/26/2018,115.3863
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,300000,Sell,CHINA MERCHANTS SECS 11490,3/22/2018,3/26/2018,9.7016
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,10000,Buy,DAIWA CAPITAL,3/23/2018,3/27/2018,415.4
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,522 HK,ASM PACIFIC,30000,Buy,DEUTSCHE BANK,3/23/2018,3/27/2018,111.6273
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,100000,Buy,JEFFERIES HONG KONG LIMITED,3/23/2018,3/27/2018,43.4098
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,350000,Buy,BANK OF AMERICA MERRILL LYNCH,3/23/2018,3/27/2018,15.17
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,JD US,JD.COM INC-ADR,15000,Sell,CLSA LIMITED,3/22/2018,3/26/2018,42.7128
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,50000,Sell,UBS,3/23/2018,3/27/2018,34
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,50000,Sell,DAIWA CAPITAL,3/23/2018,3/27/2018,34.006
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1515 HK,CHINA RESOURCES,176500,Sell,HAITONG SECURITIES COMPANY LIMITED,3/23/2018,3/27/2018,9.6021
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,200000,Sell,HAITONG SECURITIES COMPANY LIMITED,3/23/2018,3/27/2018,34.2
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018 HK,AAC TECHNOLOGIES,20000,Buy,MORGAN STANLEY,3/27/2018,3/29/2018,151.9725
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,551 HK,YUE YUEN IND,42500,Buy,MORGAN STANLEY,3/27/2018,3/29/2018,30.05
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018 HK,AAC TECHNOLOGIES,20000,Buy,UBS,3/28/2018,4/3/2018,145.5
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,40000,Sell,CHINA MERCHANTS SECS 11490,3/28/2018,4/3/2018,34.06
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1099 HK,SINOPHARM-H,100000,Sell,UBS,3/28/2018,4/3/2018,40.6808
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,670 HK,CHINA EAST AIR-H,1000000,Sell,CHINA MERCHANTS SECS 11490,3/28/2018,4/3/2018,5.5015
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2018 HK,AAC TECHNOLOGIES,30000,Buy,UBS,3/29/2018,4/4/2018,140
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,30000,Sell,DAIWA CAPITAL,3/29/2018,4/4/2018,253.8
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1099 HK,SINOPHARM-H,97200,Sell,CHINA CONSTRUCTION BANK,3/29/2018,4/4/2018,40.0782
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,200000,Sell,CITIGROUP GLOBAL MARKET,3/29/2018,4/4/2018,33.6115
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,200000,Sell,GOLDMAN SACHS,3/29/2018,4/4/2018,34.183
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1099 HK,SINOPHARM-H,200000,Sell,MORGAN STANLEY,3/29/2018,4/4/2018,40.0789
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093 HK,CSPC PHARMACEUTI,220000,Sell,DAIWA CAPITAL,3/29/2018,4/4/2018,20.6853
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,755000,Sell,GOLDMAN SACHS,3/29/2018,4/4/2018,15.3702
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093 HK,CSPC PHARMACEUTI,924000,Sell,GF SECURITIES BROKERAGE LIMITED,3/29/2018,4/4/2018,21.0172
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,670 HK,CHINA EAST AIR-H,1000000,Sell,CHINA INTL CAPITAL CORP,3/29/2018,4/4/2018,5.5641
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093 HK,CSPC PHARMACEUTI,1244000,Sell,CITIGROUP GLOBAL MARKET,3/29/2018,4/4/2018,20.7541
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,2000000,Sell,DEUTSCHE BANK,3/29/2018,4/4/2018,8
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,2245000,Sell,DEUTSCHE BANK,3/29/2018,4/4/2018,15.3223
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,IQ US,IQIYI INC-ADR,85000,Buy,BANK OF AMERICA MERRILL LYNCH,3/29/2018,4/3/2018,18
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,IQ US,IQIYI INC-ADR,100000,Buy,BANK OF AMERICA MERRILL LYNCH,3/29/2018,4/3/2018,18
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,IQ US,IQIYI INC-ADR,275000,Buy,BANK OF AMERICA MERRILL LYNCH,3/29/2018,4/3/2018,18
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2601 HK,CHINA PACIFIC-H,100000,Buy,CREDIT SUISSE,4/3/2018,4/6/2018,34.7
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BIDU US,BAIDU INC-SP ADR,9977,Sell,CREDIT SUISSE,3/29/2018,4/3/2018,223.8363
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,150000,Sell,CHINA INTL CAPITAL CORP,4/3/2018,4/6/2018,34.7367
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169 HK,HAIER ELECTRONIC,273000,Sell,DAIWA CAPITAL,4/3/2018,4/6/2018,27.5454
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688 HK,ENN ENERGY,277000,Sell,BANK OF AMERICA MERRILL LYNCH,4/3/2018,4/6/2018,70.5329
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1099 HK,SINOPHARM-H,302800,Sell,CHINA INTL CAPITAL CORP,4/3/2018,4/6/2018,41.7128
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,417000,Sell,CLSA LIMITED,4/3/2018,4/6/2018,15.8212
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093 HK,CSPC PHARMACEUTI,678000,Sell,UBS,4/3/2018,4/6/2018,21.0591
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169 HK,HAIER ELECTRONIC,700000,Sell,CLSA LIMITED,4/3/2018,4/6/2018,27.2886
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,1000000,Sell,CHINA MERCHANTS SECS 11490,4/3/2018,4/6/2018,8.0781
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,560000,Buy,CHINA MERCHANTS SECS 11490,4/4/2018,4/9/2018,36.5118
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2331 HK,LI NING CO LTD,1118500,Buy,UBS,4/4/2018,4/9/2018,8.7295
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,40000,Sell,MORGAN STANLEY,4/4/2018,4/9/2018,255.081
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,45000,Sell,BANK OF AMERICA MERRILL LYNCH,4/4/2018,4/9/2018,406.7507
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,50500,Sell,GF SECURITIES BROKERAGE LIMITED,4/4/2018,4/9/2018,407.9236
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,114300,Sell,HAITONG SECURITIES COMPANY LIMITED,4/4/2018,4/9/2018,254.5648
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1114 HK,BRILLIANCE CHINA,200000,Sell,JEFFERIES HONG KONG LIMITED,4/4/2018,4/9/2018,16.627
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1114 HK,BRILLIANCE CHINA,200000,Sell,UBS,4/4/2018,4/9/2018,16.6776
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,216500,Sell,JEFFERIES HONG KONG LIMITED,4/4/2018,4/9/2018,80.8233
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688 HK,ENN ENERGY,268000,Sell,CREDIT SUISSE,4/4/2018,4/9/2018,73.0453
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,379000,Sell,GOLDMAN SACHS,4/4/2018,4/9/2018,8.0711
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,899000,Sell,CHINA MERCHANTS SECS 11490,4/4/2018,4/9/2018,19.294
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169 HK,HAIER ELECTRONIC,956000,Sell,MORGAN STANLEY,4/4/2018,4/9/2018,27.2725
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1288 HK,ABC-H,1951000,Sell,UBS,4/4/2018,4/9/2018,4.4332
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3988 HK,BANK OF CHINA-H,2000000,Sell,CITIGROUP GLOBAL MARKET,4/4/2018,4/9/2018,4.22
